Kode Provinsi,Nama Provinsi,Komoditas,Bulan,Tahun,Produksi (Ton),Harga
35,JAWA TIMUR,Daging Ayam Ras,Maret,2022,46385,"Rp33,496"
36,BANTEN,Daging Ayam Ras,Maret,2022,16532,"Rp36,954"
51,BALI,Daging Ayam Ras,Maret,2022,7265,"Rp36,093"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Maret,2022,3399,"Rp41,938"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Maret,2022,1037,"Rp43,068"
61,KALIMANTAN BARAT,Daging Ayam Ras,Maret,2022,5410,"Rp43,957"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Maret,2022,4086,"Rp41,710"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Maret,2022,13914,"Rp33,204"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Maret,2022,7270,"Rp40,709"
65,KALIMANTAN UTARA,Daging Ayam Ras,Maret,2022,203,"Rp45,703"
71,SULAWESI UTARA,Daging Ayam Ras,Maret,2022,1100,"Rp38,384"
72,SULAWESI TENGAH,Daging Ayam Ras,Maret,2022,1065,"Rp38,716"
73,SULAWESI SELATAN,Daging Ayam Ras,Maret,2022,12094,"Rp27,678"
74,SULAWESI TENGGARA,Daging Ayam Ras,Maret,2022,871,"Rp35,594"
75,GORONTALO,Daging Ayam Ras,Maret,2022,503,"Rp33,513"
76,SULAWESI BARAT,Daging Ayam Ras,Maret,2022,660,"Rp30,224"
81,MALUKU,Daging Ayam Ras,Maret,2022,74,"Rp48,379"
82,MALUKU UTARA,Daging Ayam Ras,Maret,2022,7,"Rp46,929"
91,PAPUA BARAT,Daging Ayam Ras,Maret,2022,97,"Rp49,944"
94,PAPUA,Daging Ayam Ras,Maret,2022,342,"Rp43,112"
11,ACEH,Daging Sapi Murni,Maret,2022,1309,"Rp149,742"
12,SUMATERA UTARA,Daging Sapi Murni,Maret,2022,1179,"Rp132,857"
13,SUMATERA BARAT,Daging Sapi Murni,Maret,2022,2191,"Rp132,071"
14,RIAU,Daging Sapi Murni,Maret,2022,757,"Rp139,725"
15,JAMBI,Daging Sapi Murni,Maret,2022,418,"Rp131,831"
16,SUMATERA SELATAN,Daging Sapi Murni,Maret,2022,997,"Rp131,693"
17,BENGKULU,Daging Sapi Murni,Maret,2022,268,"Rp128,465"
18,LAMPUNG,Daging Sapi Murni,Maret,2022,2130,"Rp131,886"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Maret,2022,231,"Rp135,648"
21,KEPULAUAN RIAU,Daging Sapi Murni,Maret,2022,61,"Rp141,422"
31,DKI JAKARTA,Daging Sapi Murni,Maret,2022,1499,"Rp134,273"
32,JAWA BARAT,Daging Sapi Murni,Maret,2022,5626,"Rp128,473"
33,JAWA TENGAH,Daging Sapi Murni,Maret,2022,4261,"Rp121,223"
34,DI YOGYAKARTA,Daging Sapi Murni,Maret,2022,270,"Rp125,480"
35,JAWA TIMUR,Daging Sapi Murni,Maret,2022,8674,"Rp113,578"
36,BANTEN,Daging Sapi Murni,Maret,2022,1381,"Rp130,698"
51,BALI,Daging Sapi Murni,Maret,2022,444,"Rp110,417"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Maret,2022,1013,"Rp122,413"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Maret,2022,818,"Rp111,202"
61,KALIMANTAN BARAT,Daging Sapi Murni,Maret,2022,408,"Rp144,080"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Maret,2022,586,"Rp139,084"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Maret,2022,509,"Rp131,903"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Maret,2022,643,"Rp140,392"
65,KALIMANTAN UTARA,Daging Sapi Murni,Maret,2022,42,"Rp143,292"
71,SULAWESI UTARA,Daging Sapi Murni,Maret,2022,259,"Rp127,244"
72,SULAWESI TENGAH,Daging Sapi Murni,Maret,2022,1021,"Rp128,425"
73,SULAWESI SELATAN,Daging Sapi Murni,Maret,2022,1391,"Rp119,666"
74,SULAWESI TENGGARA,Daging Sapi Murni,Maret,2022,429,"Rp125,654"
75,GORONTALO,Daging Sapi Murni,Maret,2022,177,"Rp128,995"
76,SULAWESI BARAT,Daging Sapi Murni,Maret,2022,192,"Rp128,000"
81,MALUKU,Daging Sapi Murni,Maret,2022,77,"Rp112,895"
82,MALUKU UTARA,Daging Sapi Murni,Maret,2022,100,"Rp123,694"
91,PAPUA BARAT,Daging Sapi Murni,Maret,2022,66,"Rp131,144"
94,PAPUA,Daging Sapi Murni,Maret,2022,207,"Rp139,831"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Maret,2022,0,
11,ACEH,Telur Ayam Ras,Maret,2022,133,"Rp21,216"
12,SUMATERA UTARA,Telur Ayam Ras,Maret,2022,53627,"Rp24,682"
13,SUMATERA BARAT,Telur Ayam Ras,Maret,2022,45609,"Rp22,388"
14,RIAU,Telur Ayam Ras,Maret,2022,198,"Rp23,089"
15,JAMBI,Telur Ayam Ras,Maret,2022,5842,"Rp23,543"
16,SUMATERA SELATAN,Telur Ayam Ras,Maret,2022,20709,"Rp22,818"
17,BENGKULU,Telur Ayam Ras,Maret,2022,865,"Rp21,227"
18,LAMPUNG,Telur Ayam Ras,Maret,2022,19000,"Rp23,470"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Maret,2022,1927,"Rp26,071"
21,KEPULAUAN RIAU,Telur Ayam Ras,Maret,2022,1798,"Rp25,300"
31,DKI JAKARTA,Telur Ayam Ras,Maret,2022,,"Rp25,026"
32,JAWA BARAT,Telur Ayam Ras,Maret,2022,61712,"Rp24,066"
33,JAWA TENGAH,Telur Ayam Ras,Maret,2022,69657,"Rp23,564"
34,DI YOGYAKARTA,Telur Ayam Ras,Maret,2022,14299,"Rp23,633"
35,JAWA TIMUR,Telur Ayam Ras,Maret,2022,114116,"Rp22,979"
36,BANTEN,Telur Ayam Ras,Maret,2022,27742,"Rp23,533"
51,BALI,Telur Ayam Ras,Maret,2022,15327,"Rp22,283"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Maret,2022,3424,"Rp23,759"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Maret,2022,535,"Rp27,140"
61,KALIMANTAN BARAT,Telur Ayam Ras,Maret,2022,6634,"Rp25,518"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Maret,2022,216,"Rp26,270"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Maret,2022,9056,"Rp24,857"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Maret,2022,2595,"Rp28,830"
65,KALIMANTAN UTARA,Telur Ayam Ras,Maret,2022,71,"Rp26,707"
71,SULAWESI UTARA,Telur Ayam Ras,Maret,2022,2709,"Rp27,836"
72,SULAWESI TENGAH,Telur Ayam Ras,Maret,2022,1182,"Rp26,223"
73,SULAWESI SELATAN,Telur Ayam Ras,Maret,2022,17303,"Rp21,248"
74,SULAWESI TENGGARA,Telur Ayam Ras,Maret,2022,125,"Rp24,225"
75,GORONTALO,Telur Ayam Ras,Maret,2022,180,"Rp25,152"
76,SULAWESI BARAT,Telur Ayam Ras,Maret,2022,47,"Rp20,122"
81,MALUKU,Telur Ayam Ras,Maret,2022,77,"Rp32,843"
82,MALUKU UTARA,Telur Ayam Ras,Maret,2022,13,"Rp30,845"
91,PAPUA BARAT,Telur Ayam Ras,Maret,2022,860,"Rp36,014"
94,PAPUA,Telur Ayam Ras,Maret,2022,1588,"Rp35,717"
11,ACEH,Cabai Rawit Merah,April,2022,4000,Rp0
12,SUMATERA UTARA,Cabai Rawit Merah,April,2022,6698,"Rp56,920"
13,SUMATERA BARAT,Cabai Rawit Merah,April,2022,2967,"Rp49,510"
14,RIAU,Cabai Rawit Merah,April,2022,529,"Rp43,167"
15,JAMBI,Cabai Rawit Merah,April,2022,810,"Rp39,939"
16,SUMATERA SELATAN,Cabai Rawit Merah,April,2022,772,"Rp42,342"
17,BENGKULU,Cabai Rawit Merah,April,2022,2421,"Rp37,381"
18,LAMPUNG,Cabai Rawit Merah,April,2022,1101,"Rp41,592"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,April,2022,327,"Rp69,297"
21,KEPULAUAN RIAU,Cabai Rawit Merah,April,2022,162,"Rp67,519"
31,DKI JAKARTA,Cabai Rawit Merah,April,2022,,"Rp49,636"
32,JAWA BARAT,Cabai Rawit Merah,April,2022,15558,"Rp44,085"
33,JAWA TENGAH,Cabai Rawit Merah,April,2022,25408,"Rp29,736"
34,DI YOGYAKARTA,Cabai Rawit Merah,April,2022,855,"Rp28,949"
35,JAWA TIMUR,Cabai Rawit Merah,April,2022,80326,"Rp29,408"
36,BANTEN,Cabai Rawit Merah,April,2022,374,"Rp40,681"
51,BALI,Cabai Rawit Merah,April,2022,2636,"Rp31,537"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,April,2022,3041,"Rp46,304"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,April,2022,1460,"Rp55,410"
61,KALIMANTAN BARAT,Cabai Rawit Merah,April,2022,506,"Rp67,861"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,April,2022,428,"Rp73,284"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,April,2022,2326,"Rp70,125"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,April,2022,783,"Rp63,582"
65,KALIMANTAN UTARA,Cabai Rawit Merah,April,2022,511,"Rp90,063"
71,SULAWESI UTARA,Cabai Rawit Merah,April,2022,1463,"Rp52,714"
72,SULAWESI TENGAH,Cabai Rawit Merah,April,2022,2020,"Rp48,586"
73,SULAWESI SELATAN,Cabai Rawit Merah,April,2022,2336,"Rp37,799"
74,SULAWESI TENGGARA,Cabai Rawit Merah,April,2022,406,"Rp58,932"
75,GORONTALO,Cabai Rawit Merah,April,2022,1234,"Rp45,273"
76,SULAWESI BARAT,Cabai Rawit Merah,April,2022,266,"Rp46,617"
81,MALUKU,Cabai Rawit Merah,April,2022,385,"Rp90,867"
82,MALUKU UTARA,Cabai Rawit Merah,April,2022,264,"Rp79,118"
91,PAPUA BARAT,Cabai Rawit Merah,April,2022,225,"Rp78,569"
94,PAPUA,Cabai Rawit Merah,April,2022,234,"Rp86,510"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,April,2022,0,
11,ACEH,Daging Ayam Ras,April,2022,4583,"Rp30,050"
12,SUMATERA UTARA,Daging Ayam Ras,April,2022,18057,"Rp34,746"
13,SUMATERA BARAT,Daging Ayam Ras,April,2022,5957,"Rp32,544"
14,RIAU,Daging Ayam Ras,April,2022,10638,"Rp34,557"
15,JAMBI,Daging Ayam Ras,April,2022,3849,"Rp36,606"
16,SUMATERA SELATAN,Daging Ayam Ras,April,2022,11274,"Rp34,858"
17,BENGKULU,Daging Ayam Ras,April,2022,1214,"Rp39,133"
18,LAMPUNG,Daging Ayam Ras,April,2022,11378,"Rp34,268"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,April,2022,3359,"Rp40,939"
21,KEPULAUAN RIAU,Daging Ayam Ras,April,2022,2481,"Rp40,865"
31,DKI JAKARTA,Daging Ayam Ras,April,2022,,"Rp38,659"
32,JAWA BARAT,Daging Ayam Ras,April,2022,66749,"Rp38,473"
33,JAWA TENGAH,Daging Ayam Ras,April,2022,64782,"Rp37,385"
34,DI YOGYAKARTA,Daging Ayam Ras,April,2022,6891,"Rp37,594"
35,JAWA TIMUR,Daging Ayam Ras,April,2022,46631,"Rp36,554"
36,BANTEN,Daging Ayam Ras,April,2022,19827,"Rp39,067"
51,BALI,Daging Ayam Ras,April,2022,7202,"Rp40,038"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,April,2022,3569,"Rp45,162"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,April,2022,1032,"Rp45,497"
61,KALIMANTAN BARAT,Daging Ayam Ras,April,2022,5173,"Rp43,259"
62,KALIMANTAN TENGAH,Daging Ayam Ras,April,2022,4255,"Rp42,724"
63,KALIMANTAN SELATAN,Daging Ayam Ras,April,2022,13423,"Rp34,172"
64,KALIMANTAN TIMUR,Daging Ayam Ras,April,2022,8541,"Rp41,485"
65,KALIMANTAN UTARA,Daging Ayam Ras,April,2022,291,"Rp45,029"
71,SULAWESI UTARA,Daging Ayam Ras,April,2022,1110,"Rp39,628"
72,SULAWESI TENGAH,Daging Ayam Ras,April,2022,1046,"Rp41,118"
73,SULAWESI SELATAN,Daging Ayam Ras,April,2022,14112,"Rp30,495"
74,SULAWESI TENGGARA,Daging Ayam Ras,April,2022,928,"Rp36,804"
75,GORONTALO,Daging Ayam Ras,April,2022,810,"Rp35,421"
76,SULAWESI BARAT,Daging Ayam Ras,April,2022,605,"Rp31,565"
81,MALUKU,Daging Ayam Ras,April,2022,11,"Rp47,855"
82,MALUKU UTARA,Daging Ayam Ras,April,2022,7,"Rp47,294"
91,PAPUA BARAT,Daging Ayam Ras,April,2022,98,"Rp50,023"
94,PAPUA,Daging Ayam Ras,April,2022,350,"Rp43,548"
11,ACEH,Daging Sapi Murni,April,2022,1025,"Rp150,796"
12,SUMATERA UTARA,Daging Sapi Murni,April,2022,1124,"Rp134,863"
13,SUMATERA BARAT,Daging Sapi Murni,April,2022,2167,"Rp137,880"
14,RIAU,Daging Sapi Murni,April,2022,757,"Rp148,496"
15,JAMBI,Daging Sapi Murni,April,2022,373,"Rp137,890"
16,SUMATERA SELATAN,Daging Sapi Murni,April,2022,336,"Rp139,457"
17,BENGKULU,Daging Sapi Murni,April,2022,235,"Rp133,041"
18,LAMPUNG,Daging Sapi Murni,April,2022,1602,"Rp137,650"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,April,2022,335,"Rp150,035"
21,KEPULAUAN RIAU,Daging Sapi Murni,April,2022,66,"Rp149,044"
31,DKI JAKARTA,Daging Sapi Murni,April,2022,1845,"Rp140,688"
32,JAWA BARAT,Daging Sapi Murni,April,2022,5711,"Rp136,262"
33,JAWA TENGAH,Daging Sapi Murni,April,2022,9662,"Rp126,221"
34,DI YOGYAKARTA,Daging Sapi Murni,April,2022,251,"Rp129,812"
35,JAWA TIMUR,Daging Sapi Murni,April,2022,8317,"Rp116,853"
36,BANTEN,Daging Sapi Murni,April,2022,1678,"Rp139,238"
51,BALI,Daging Sapi Murni,April,2022,428,"Rp114,247"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,April,2022,1203,"Rp125,058"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,April,2022,822,"Rp112,140"
61,KALIMANTAN BARAT,Daging Sapi Murni,April,2022,489,"Rp146,525"
62,KALIMANTAN TENGAH,Daging Sapi Murni,April,2022,301,"Rp141,880"
63,KALIMANTAN SELATAN,Daging Sapi Murni,April,2022,534,"Rp136,128"
64,KALIMANTAN TIMUR,Daging Sapi Murni,April,2022,726,"Rp144,897"
65,KALIMANTAN UTARA,Daging Sapi Murni,April,2022,48,"Rp147,773"
71,SULAWESI UTARA,Daging Sapi Murni,April,2022,271,"Rp130,195"
72,SULAWESI TENGAH,Daging Sapi Murni,April,2022,470,"Rp134,279"
73,SULAWESI SELATAN,Daging Sapi Murni,April,2022,1772,"Rp122,127"
74,SULAWESI TENGGARA,Daging Sapi Murni,April,2022,321,"Rp128,641"
75,GORONTALO,Daging Sapi Murni,April,2022,179,"Rp132,041"
76,SULAWESI BARAT,Daging Sapi Murni,April,2022,90,"Rp129,784"
81,MALUKU,Daging Sapi Murni,April,2022,69,"Rp117,727"
82,MALUKU UTARA,Daging Sapi Murni,April,2022,89,"Rp126,165"
91,PAPUA BARAT,Daging Sapi Murni,April,2022,70,"Rp134,019"
94,PAPUA,Daging Sapi Murni,April,2022,278,"Rp139,496"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,April,2022,0,
11,ACEH,Telur Ayam Ras,April,2022,131,"Rp21,372"
12,SUMATERA UTARA,Telur Ayam Ras,April,2022,50400,"Rp24,789"
13,SUMATERA BARAT,Telur Ayam Ras,April,2022,35843,"Rp22,933"
14,RIAU,Telur Ayam Ras,April,2022,198,"Rp23,489"
15,JAMBI,Telur Ayam Ras,April,2022,5570,"Rp24,078"
16,SUMATERA SELATAN,Telur Ayam Ras,April,2022,19705,"Rp24,099"
17,BENGKULU,Telur Ayam Ras,April,2022,811,"Rp22,330"
18,LAMPUNG,Telur Ayam Ras,April,2022,18060,"Rp25,278"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,April,2022,2368,"Rp26,787"
21,KEPULAUAN RIAU,Telur Ayam Ras,April,2022,1718,"Rp25,373"
31,DKI JAKARTA,Telur Ayam Ras,April,2022,,"Rp25,936"
32,JAWA BARAT,Telur Ayam Ras,April,2022,61322,"Rp25,061"
33,JAWA TENGAH,Telur Ayam Ras,April,2022,68654,"Rp24,528"
34,DI YOGYAKARTA,Telur Ayam Ras,April,2022,14230,"Rp24,641"
35,JAWA TIMUR,Telur Ayam Ras,April,2022,111413,"Rp24,140"
36,BANTEN,Telur Ayam Ras,April,2022,25947,"Rp24,462"
51,BALI,Telur Ayam Ras,April,2022,14420,"Rp22,417"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,April,2022,3416,"Rp25,188"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,April,2022,512,"Rp28,701"
61,KALIMANTAN BARAT,Telur Ayam Ras,April,2022,5882,"Rp29,722"
62,KALIMANTAN TENGAH,Telur Ayam Ras,April,2022,203,"Rp26,655"
63,KALIMANTAN SELATAN,Telur Ayam Ras,April,2022,9019,"Rp25,483"
64,KALIMANTAN TIMUR,Telur Ayam Ras,April,2022,2651,"Rp29,522"
65,KALIMANTAN UTARA,Telur Ayam Ras,April,2022,72,"Rp27,700"
71,SULAWESI UTARA,Telur Ayam Ras,April,2022,2556,"Rp29,085"
72,SULAWESI TENGAH,Telur Ayam Ras,April,2022,1075,"Rp26,203"
73,SULAWESI SELATAN,Telur Ayam Ras,April,2022,19522,"Rp22,302"
74,SULAWESI TENGGARA,Telur Ayam Ras,April,2022,130,"Rp24,920"
75,GORONTALO,Telur Ayam Ras,April,2022,256,"Rp27,467"
76,SULAWESI BARAT,Telur Ayam Ras,April,2022,45,"Rp21,543"
81,MALUKU,Telur Ayam Ras,April,2022,68,"Rp32,690"
82,MALUKU UTARA,Telur Ayam Ras,April,2022,12,"Rp31,454"
91,PAPUA BARAT,Telur Ayam Ras,April,2022,783,"Rp35,155"
94,PAPUA,Telur Ayam Ras,April,2022,1606,"Rp36,579"
11,ACEH,Cabai Rawit Merah,Mei,2022,4020,Rp0
12,SUMATERA UTARA,Cabai Rawit Merah,Mei,2022,6448,"Rp52,983"
13,SUMATERA BARAT,Cabai Rawit Merah,Mei,2022,3174,"Rp49,070"
14,RIAU,Cabai Rawit Merah,Mei,2022,701,"Rp52,254"
15,JAMBI,Cabai Rawit Merah,Mei,2022,1160,"Rp47,686"
16,SUMATERA SELATAN,Cabai Rawit Merah,Mei,2022,602,"Rp50,373"
17,BENGKULU,Cabai Rawit Merah,Mei,2022,2316,"Rp43,486"
18,LAMPUNG,Cabai Rawit Merah,Mei,2022,1124,"Rp46,757"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Mei,2022,350,"Rp62,027"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Mei,2022,179,"Rp67,022"
31,DKI JAKARTA,Cabai Rawit Merah,Mei,2022,,"Rp52,312"
32,JAWA BARAT,Cabai Rawit Merah,Mei,2022,14706,"Rp45,150"
33,JAWA TENGAH,Cabai Rawit Merah,Mei,2022,27904,"Rp37,270"
34,DI YOGYAKARTA,Cabai Rawit Merah,Mei,2022,1028,"Rp35,852"
35,JAWA TIMUR,Cabai Rawit Merah,Mei,2022,78446,"Rp34,278"
36,BANTEN,Cabai Rawit Merah,Mei,2022,284,"Rp45,366"
51,BALI,Cabai Rawit Merah,Mei,2022,3628,"Rp31,070"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Mei,2022,3332,"Rp42,668"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Mei,2022,1719,"Rp52,712"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Mei,2022,528,"Rp67,477"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Mei,2022,440,"Rp71,715"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Mei,2022,629,"Rp66,545"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Mei,2022,634,"Rp59,633"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Mei,2022,507,"Rp76,835"
71,SULAWESI UTARA,Cabai Rawit Merah,Mei,2022,1472,"Rp39,442"
72,SULAWESI TENGAH,Cabai Rawit Merah,Mei,2022,3007,"Rp39,136"
73,SULAWESI SELATAN,Cabai Rawit Merah,Mei,2022,2106,"Rp26,326"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Mei,2022,315,"Rp47,067"
75,GORONTALO,Cabai Rawit Merah,Mei,2022,1256,"Rp37,030"
76,SULAWESI BARAT,Cabai Rawit Merah,Mei,2022,261,"Rp31,348"
81,MALUKU,Cabai Rawit Merah,Mei,2022,358,"Rp68,780"
82,MALUKU UTARA,Cabai Rawit Merah,Mei,2022,164,"Rp72,957"
91,PAPUA BARAT,Cabai Rawit Merah,Mei,2022,117,"Rp65,928"
94,PAPUA,Cabai Rawit Merah,Mei,2022,255,"Rp81,860"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Mei,2022,0,
11,ACEH,Daging Ayam Ras,Mei,2022,4477,"Rp31,928"
12,SUMATERA UTARA,Daging Ayam Ras,Mei,2022,17991,"Rp37,094"
13,SUMATERA BARAT,Daging Ayam Ras,Mei,2022,4351,"Rp34,880"
14,RIAU,Daging Ayam Ras,Mei,2022,10346,"Rp36,987"
15,JAMBI,Daging Ayam Ras,Mei,2022,3469,"Rp39,381"
16,SUMATERA SELATAN,Daging Ayam Ras,Mei,2022,10756,"Rp37,174"
17,BENGKULU,Daging Ayam Ras,Mei,2022,1157,"Rp42,136"
18,LAMPUNG,Daging Ayam Ras,Mei,2022,10744,"Rp35,874"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Mei,2022,2868,"Rp41,358"
21,KEPULAUAN RIAU,Daging Ayam Ras,Mei,2022,1899,"Rp42,541"
31,DKI JAKARTA,Daging Ayam Ras,Mei,2022,,"Rp38,071"
32,JAWA BARAT,Daging Ayam Ras,Mei,2022,63224,"Rp39,020"
33,JAWA TENGAH,Daging Ayam Ras,Mei,2022,61594,"Rp38,045"
34,DI YOGYAKARTA,Daging Ayam Ras,Mei,2022,7870,"Rp36,822"
35,JAWA TIMUR,Daging Ayam Ras,Mei,2022,44568,"Rp35,810"
36,BANTEN,Daging Ayam Ras,Mei,2022,18050,"Rp38,153"
51,BALI,Daging Ayam Ras,Mei,2022,7075,"Rp40,386"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Mei,2022,3456,"Rp45,089"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Mei,2022,1013,"Rp45,045"
61,KALIMANTAN BARAT,Daging Ayam Ras,Mei,2022,5042,"Rp42,986"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Mei,2022,4017,"Rp45,008"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Mei,2022,13049,"Rp36,586"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Mei,2022,6936,"Rp43,214"
65,KALIMANTAN UTARA,Daging Ayam Ras,Mei,2022,332,"Rp47,201"
71,SULAWESI UTARA,Daging Ayam Ras,Mei,2022,1086,"Rp41,235"
72,SULAWESI TENGAH,Daging Ayam Ras,Mei,2022,1013,"Rp40,547"
73,SULAWESI SELATAN,Daging Ayam Ras,Mei,2022,10863,"Rp33,259"
74,SULAWESI TENGGARA,Daging Ayam Ras,Mei,2022,851,"Rp37,797"
75,GORONTALO,Daging Ayam Ras,Mei,2022,665,"Rp37,621"
76,SULAWESI BARAT,Daging Ayam Ras,Mei,2022,648,"Rp33,962"
81,MALUKU,Daging Ayam Ras,Mei,2022,11,"Rp46,837"
82,MALUKU UTARA,Daging Ayam Ras,Mei,2022,6,"Rp46,584"
91,PAPUA BARAT,Daging Ayam Ras,Mei,2022,93,"Rp50,347"
94,PAPUA,Daging Ayam Ras,Mei,2022,353,"Rp44,121"
11,ACEH,Daging Sapi Murni,Mei,2022,1130,"Rp152,944"
12,SUMATERA UTARA,Daging Sapi Murni,Mei,2022,1080,"Rp137,214"
13,SUMATERA BARAT,Daging Sapi Murni,Mei,2022,1239,"Rp143,052"
14,RIAU,Daging Sapi Murni,Mei,2022,757,"Rp151,212"
15,JAMBI,Daging Sapi Murni,Mei,2022,245,"Rp141,528"
16,SUMATERA SELATAN,Daging Sapi Murni,Mei,2022,314,"Rp138,032"
17,BENGKULU,Daging Sapi Murni,Mei,2022,276,"Rp136,361"
18,LAMPUNG,Daging Sapi Murni,Mei,2022,1612,"Rp139,556"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Mei,2022,127,"Rp148,040"
21,KEPULAUAN RIAU,Daging Sapi Murni,Mei,2022,53,"Rp150,328"
31,DKI JAKARTA,Daging Sapi Murni,Mei,2022,1766,"Rp146,786"
32,JAWA BARAT,Daging Sapi Murni,Mei,2022,5309,"Rp140,380"
33,JAWA TENGAH,Daging Sapi Murni,Mei,2022,4870,"Rp132,775"
34,DI YOGYAKARTA,Daging Sapi Murni,Mei,2022,251,"Rp136,444"
35,JAWA TIMUR,Daging Sapi Murni,Mei,2022,7814,"Rp119,656"
36,BANTEN,Daging Sapi Murni,Mei,2022,1850,"Rp142,456"
51,BALI,Daging Sapi Murni,Mei,2022,375,"Rp114,748"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Mei,2022,868,"Rp124,979"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Mei,2022,461,"Rp112,754"
61,KALIMANTAN BARAT,Daging Sapi Murni,Mei,2022,370,"Rp149,402"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Mei,2022,371,"Rp148,698"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Mei,2022,498,"Rp141,467"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Mei,2022,580,"Rp150,654"
65,KALIMANTAN UTARA,Daging Sapi Murni,Mei,2022,28,"Rp149,802"
71,SULAWESI UTARA,Daging Sapi Murni,Mei,2022,265,"Rp132,657"
72,SULAWESI TENGAH,Daging Sapi Murni,Mei,2022,439,"Rp136,219"
73,SULAWESI SELATAN,Daging Sapi Murni,Mei,2022,1046,"Rp125,844"
74,SULAWESI TENGGARA,Daging Sapi Murni,Mei,2022,286,"Rp131,249"
75,GORONTALO,Daging Sapi Murni,Mei,2022,170,"Rp138,669"
76,SULAWESI BARAT,Daging Sapi Murni,Mei,2022,88,"Rp129,008"
81,MALUKU,Daging Sapi Murni,Mei,2022,67,"Rp119,672"
82,MALUKU UTARA,Daging Sapi Murni,Mei,2022,116,"Rp125,782"
91,PAPUA BARAT,Daging Sapi Murni,Mei,2022,68,"Rp133,233"
94,PAPUA,Daging Sapi Murni,Mei,2022,236,"Rp142,596"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Mei,2022,0,
11,ACEH,Telur Ayam Ras,Mei,2022,133,"Rp23,477"
12,SUMATERA UTARA,Telur Ayam Ras,Mei,2022,48707,"Rp25,619"
13,SUMATERA BARAT,Telur Ayam Ras,Mei,2022,29809,"Rp24,682"
14,RIAU,Telur Ayam Ras,Mei,2022,198,"Rp25,084"
15,JAMBI,Telur Ayam Ras,Mei,2022,5642,"Rp25,133"
16,SUMATERA SELATAN,Telur Ayam Ras,Mei,2022,19115,"Rp25,630"
17,BENGKULU,Telur Ayam Ras,Mei,2022,644,"Rp24,462"
